image,width,height,used_by_pages
_pppclip0037.png,289,689,1
_pppclip0038.png,593,665,1
_pppclip0039.png,550,700,1
_pppclip0040.png,593,667,1
_pppclip0041.png,1244,823,1
_pppclip0042.png,596,668,1
_pppclip0043.png,595,668,1
_pppclip0044.png,465,584,1
_pppclip0045.png,601,404,1
_psclip00011.png,1031,839,1
_psclip00012.png,931,622,1
_psclip00013.png,733,113,1
_psclip00014.png,733,509,1
_psclip00015.png,949,512,1
_psclip00016.png,892,512,1
_psclip00017.png,736,511,1
_psclip00018.png,734,510,1
_psclip00019.png,769,839,1
_psclip00020.png,1123,839,1
_psclip00021.png,265,235,1
_psclip00023.png,668,348,1
_psclip00024.png,282,213,1
_psclip00025.png,212,271,1
_psclip00026.png,286,210,1
_psclip00027.png,288,213,1
_psclip00028.png,440,166,1
_psclip00029.png,438,195,1
_psclip00030.png,439,333,1
_psclip0004.png,375,839,1
_rpclip0003.png,531,257,1
_rpclip0004.png,520,255,1
_rpclip0005.png,517,297,1
_rpclip0006.png,518,81,1
_rpclip0007.png,643,516,1
_rpclip0009.png,514,459,1
_rpclip0011.png,526,103,1
_rpclip0012.png,529,129,1
_rpclip0013.png,529,101,1
_rpclip0014.png,527,67,1
_rpclip0015.png,530,162,1
_rpclip0016.png,588,609,1
_rpclip0017.png,588,609,1
_rpclip0018.png,682,599,1
_rpclip0019.png,578,348,1
_rpclip0021.png,589,612,1
_rpclip0022.png,610,524,1
_rpclip0025.png,829,504,1
_rpclip0026.png,829,546,1
_rpclip0027.png,809,134,1
_rpclip0028.png,809,144,1
_rpclip0029.png,808,141,1
_rpclip0030.png,809,234,1
_rpclip0032.png,829,237,1
_rpclip0033.png,829,623,1
_rpclip0034.png,829,623,1
_rpclip0035.png,829,623,1
_rpclip0036.png,829,623,1
_rpclip0037.png,830,156,1
_rpclip0038.png,847,156,1
_rpclip0040.png,580,246,1
_rpclip0041.png,580,312,1
_rpclip0042.png,758,367,1
_rpclip0043.png,580,312,1
_rpclip0044.png,591,129,1
_rpclip0045.png,590,214,1
_rpclip0046.png,591,94,1
_rpclip0048.png,560,525,1
_rpclip0049.png,487,405,1
_rpclip0050.png,585,234,1
_rpclip0051.png,587,443,1
_rpclip0052.png,587,443,1
_rpclip0053.png,587,443,1
_rpclip0054.png,587,443,1
_rpclip0055.png,587,443,1
_rpclip0056_zoom50.png,294,262,1
_rpclip0057_zoom50.png,294,378,1
_rpclip0058_zoom50.png,294,378,1
_rpclip0059.png,586,373,1
_rpclip0060.png,564,230,1
_rpclip0061.png,567,231,1
_rpclip0062.png,571,235,1
_rpclip0063.png,565,233,1
_rpclip0064.png,574,235,1
_rpclip0065.png,588,240,1
_rpclip0066.png,395,326,1
_rpclip0067.png,525,312,1
_rpclip0068.png,587,523,1
_rpclip0069_zoom50.png,294,294,1
_rpclip0070.png,586,373,1
_rpclip0071_zoom50.png,278,464,1
_rpclip0072.png,25,25,2
_rpclip0073.png,279,95,1
_rpclip0074.png,224,53,1
_rpclip0117.png,634,221,2
_rpclip0118.png,963,670,1
_rpclip0119.png,963,195,1
_rpclip0121.png,963,670,1
_rpclip0122.png,963,670,1
_rpclip0123.png,874,610,1
_rpclip0124.png,963,670,1
_rpclip0126.png,1367,788,2
_rpclip0127.png,1029,221,1
_rpclip0128.png,1271,540,1
_rpclip0129.png,1667,777,1
_rpclip0130.png,935,670,1
_rpclip0131.png,935,670,1
_rpclip0132.png,935,670,1
_rpclip0134.png,935,670,1
_rpclip0135.png,746,427,1
_rpclip0136.png,854,421,1
_rpclip0137.png,1201,421,1
_rpclip0138.png,633,623,1
_rpclip0139.png,633,623,1
_rpclip0140.png,909,310,1
_rpclip0143.png,951,314,1
_rpclip0144.png,952,399,1
_rpclip0145.png,917,708,1
_rpclip0146.png,703,605,1
_rpclip0147.png,827,614,1
_rpclip0148.png,816,550,1
_rpclip0149.png,932,606,1
_rpclip0150.png,947,380,2
_rpclip0151.png,950,542,1
_rpclip0152.png,898,441,1
_rpclip0153.png,967,569,1
_rpclip0154.png,973,599,1
_rpclip0156.png,1088,695,1
_rpclip0157.png,715,499,2
_rpclip0158.png,1094,472,3
_rpclip0159.png,870,459,1
_sctclip0001.png,657,293,1
_sctclip0002.png,643,535,1
_sctclip0003.png,717,488,1
_sctclip0004.png,717,490,1
_sctclip0005.png,174,71,1
_sctclip0006.png,174,71,1
_sctclip0007.png,701,157,1
_sctclip0008.png,117,28,1
_sctclip0009.png,701,157,1
_sctclip0010.png,553,355,1
_sctclip0011.png,713,538,1
_shmclip0001.png,931,442,1
_shmclip0002.png,1032,212,1
_shmclip0003.png,941,451,1
_shmclip0004.png,18,14,4
_shmclip0005.png,18,17,4
_shmclip0007.png,959,553,1
_shmclip0008.png,1090,587,1
_shmclip0009.png,771,337,1
_shmclip0010.png,749,235,1
_shmclip0011.png,288,237,1
_shmclip0014.png,1237,589,1
_shmclip0015.png,440,417,1
_shmclip0016.png,771,230,1
_shmclip0017.png,591,183,1
_shmclip0018.png,591,183,1
_shmclip0019.png,591,183,1
_shmclip0021.png,1235,589,1
_shmclip0023.png,748,174,1
_shmclip0024.png,386,139,1
_shmclip0025.png,386,140,1
_shmclip0026.png,782,718,1
_shmclip0028.png,749,378,1
_shmclip0029.png,750,246,1
_shmclip0030.png,749,189,1
_shmclip0031.png,750,190,1
_shmclip0032.png,750,195,1
_shmclip0033.png,750,195,1
_shmclip0034.png,749,191,1
_shmclip0035.png,409,347,1
_shmclip0036.png,729,486,1
_shmclip0037.png,808,131,1
_shmclip0038.png,735,436,1
_shmclip0039.png,961,448,1
_shmclip0040.png,519,581,1
_shmclip0041.png,746,140,1
_shmclip0042.png,749,767,1
_shmclip0043.png,710,216,1
_shmclip0044.png,910,420,1
_shmclip0045.png,717,207,1
_shmclip0046.png,713,241,1
_shmclip0047.png,881,613,1
_shmclip0048.png,519,627,1
_shmclip0049.png,677,311,1
_shmclip0050.png,722,267,1
_shmclip0051.png,447,392,1
_shmclip0052.png,659,388,1
_shmclip0053.png,450,390,1
_shmclip0054.png,446,389,1
_shmclip0055.png,740,650,1
_shmclip0057.png,744,552,1
_shmclip0058_zoom50.png,615,482,1
_shmclip0059.png,1166,285,1
_shmclip0060.png,1166,718,1
_shmclip0061.png,591,372,1
_shmclip0062.png,1003,260,1
_shmclip0063.png,538,416,1
_shmclip0064.png,1003,260,1
_shmclip0065.png,547,375,1
_shmclip0066.png,1002,281,1
_shmclip0067.png,978,642,1
_shmclip0068.png,819,505,1
_shmclip0069.png,820,317,1
_shmclip0070.png,387,142,1
_shmclip0071.png,388,141,1
_shmclip0072.png,1050,609,1
_shmclip0073.png,429,363,1
_shmclip0074.png,438,422,1
_shmclip0075.png,1203,523,1
_shmclip0076.png,822,234,1
_shmclip0077.png,761,482,1
_shmclip0078.png,421,386,1
_shmclip0079.png,819,668,1
_shmclip0080.png,829,1468,1
_shmclip0081.png,816,543,1
_shmclip0082.png,1035,1146,1
_shmclip0083.png,930,570,1
_shmclip0084.png,1009,209,1
_shmclip0086.png,859,663,2
_shmclip0087.png,864,664,2
_shmclip0088.png,1017,817,1
_shmclip0089.png,597,370,2
_shmclip0090.png,676,222,1
_shmclip0092.png,694,204,1
_shmclip0093.png,727,316,1
_shmclip0094.png,226,37,1
_shmclip0095.png,550,35,1
_shmclip0096.png,762,795,1
_shmclip0097.png,683,175,1
_shmclip0098.png,743,74,1
_shmclip0099.png,445,262,1
_shmclip0100.png,449,250,1
_shmclip0101.png,437,250,1
_shmclip0102.png,772,250,1
_shmclip0103.png,508,336,1
_shmclip0104.png,265,41,1
_shmclip0105.png,943,780,1
_shmclip0106.png,1019,167,1
_shmclip0109.png,753,660,1
_shmclip0110.png,753,660,1
_shmclip0111.png,753,660,1
_shmclip0112.png,736,66,1
_shmclip0113.png,101,70,1
_shmclip0114.png,618,183,1
_shmclip0115.png,90,55,1
_shmclip0116.png,1183,141,1
_shmclip0117.png,1182,142,1
_shmclip0118.png,380,200,1
_shmclip0119.png,350,180,2
_shmclip0120.png,244,137,1
_shmclip0121.png,597,182,1
_shmclip0122.png,637,509,1
_shmclip0123.png,637,509,1
_shmclip0124.png,637,509,1
_shmclip0125.png,351,207,1
_shmclip0126_zoom80.png,1022,127,1
_shmclip0127_zoom82.png,853,106,1
_shmclip0128.png,332,114,1
_shmclip0129.png,165,252,1
_shmclip0130.png,332,81,1
_shmclip0131.png,438,377,1
_shmclip0132.png,58,24,1
_shmclip0133.png,452,389,1
_shmclip0134.png,606,434,1
_shmclip0135.png,606,423,1
_shmclip0136.png,58,24,1
_shmclip0137_zoom81.png,554,532,1
_shmclip0138.png,171,145,1
_shmclip0139.png,328,77,1
_shmclip0140.png,328,110,1
_shmclip0141.png,747,101,1
_shmclip0142.png,746,711,1
_shmclip0143.png,300,190,1
_shmclip0144.png,970,170,2
_shmclip0145.png,251,185,1
_shmclip0146.png,173,32,2
_shmclip0147.png,224,122,1
_shmclip0148.png,258,43,2
_shmclip0149.png,262,96,2
_shmclip0150.png,250,154,2
_shmclip0151.png,573,77,1
_shmclip0152.png,802,119,1
_shmclip0153.png,802,660,1
_shmclip0154.png,306,198,1
_shmclip0155.png,258,186,1
_shmclip0156.png,228,87,1
_shmclip0157.png,725,89,1
_shmclip0158.png,1259,789,1
_shmclip0159.png,746,364,1
_shmclip0160.png,600,188,1
_shmclip0161.png,296,381,1
_shmclip0162.png,635,506,1
_shmclip0163.png,634,379,1
_shmclip0164.png,634,379,1
_shmclip0165.png,634,379,1
_shmclip0166.png,634,379,1
_shmclip0167.png,1092,250,1
_shmclip0168.png,774,231,1
_shmclip0169.png,572,145,1
_shmclip0170.png,745,69,1
_shmclip0171.png,732,487,1
_shmclip0172.png,732,549,1
_shmclip0173.png,378,106,1
_shmclip0174.png,535,407,1
_shmclip0175.png,117,51,1
_shmclip0176.png,206,153,1
_shmclip0177.png,633,505,1
_shmclip0178.png,744,612,1
_shmclip0179.png,197,39,1
_shmclip0180.png,230,136,1
_shmclip0181.png,342,24,1
_shmclip0182.png,654,169,1
_shmclip0183.png,633,505,1
_shmclip0184.png,633,505,1
_shmclip0185.png,449,617,1
_spclip0001.png,337,330,1
_spclip0002.png,473,525,1
_spclip0003.png,473,525,1
_spclip0004.png,1136,471,1
_spclip0005.png,1136,470,1
_spclip0006.png,1135,469,1
_spclip0007.png,1135,469,1
_spclip0008.png,473,525,1
_spclip0009.png,522,525,1
_spclip0010.png,405,491,1
_spclip0011.png,408,218,1
_spclip0012.png,1150,741,1
_spclip0013.png,178,116,1
_spclip0014.png,1136,470,1
_ssmclip0046.png,462,306,1
_ssmclip0047.png,316,698,1
_ssmclip0048_zoom76.png,532,423,1
_ssmclip0049_zoom70.png,671,315,1
_ssmclip0050_zoom70.png,379,294,1
_ssmclip0051_zoom70.png,380,295,1
_ssmclip0052_zoom70.png,179,108,1
_ssmclip0053_zoom70.png,392,295,1
_ssmclip0054_zoom70.png,405,299,1
_ssmclip0055.png,440,649,1
_ssmclip0056.png,279,40,1
_ssmclip0057.png,284,40,1
_ssmclip0058.png,221,20,1
_ssmclip0059.png,571,46,1
_ssmclip0060_zoom20.png,563,322,1
_ssmclip0061.png,374,422,1
_ssmclip0062.png,107,45,1
_ssmclip0063.png,293,96,1
_ssmclip0064.png,248,96,1
_ssmclip0065.png,235,47,1
_ssmclip0066.png,81,45,1
_ssmclip0067.png,115,41,1
_ssmclip0068.png,181,41,1
_ssmclip0069.png,723,399,1
_ssmclip0070.png,287,20,1
_ssmclip0071.png,265,40,1
_tclip0003.png,524,345,1
_tclip0004.png,867,546,2
_tclip0005.png,525,353,1
_tclip0006.png,526,347,1
_tclip0007.png,523,346,2
_tclip0008.png,524,348,1
_tclip0009.png,522,352,1
_tclip0010.png,525,351,1
_tclip0011.png,523,346,1
_tclip0012.png,922,345,1
_tclip0013.png,376,137,1
_tclip0014.png,376,137,1
_tclip0015.png,742,357,1
_tclip0016.png,563,375,1
_tclip0017.png,376,152,1
_tclip0018.png,472,459,1
_tclip0019.png,711,414,1
_tclip0020.png,588,591,1
_tclip0021.png,389,575,1
_tclip0022.png,491,575,1
_tclip0023.png,390,211,1
_tclip0024.png,1026,526,1
_tclip0025.png,264,365,1
_tclip0026.png,711,749,1
_tclip0058.png,202,37,1
_tclip0059.png,607,403,1
_tclip0060.png,776,598,1
_tclip0082.png,931,395,1
_tclip0083.png,740,503,1
_tclip0086.png,1082,588,1
_tclip0087.png,960,731,1
_tclip0088.png,1695,754,1
_tclip0089.png,652,472,1
_tclip0090.png,793,411,1
_tclip0091.png,719,310,1
_tclip0093_zoom50.png,775,284,1
_tclip0094.png,920,485,1
_tclip0095.png,920,220,1
_tclip0098.png,709,118,1
_tclip0099.png,365,225,1
_tclip0102.png,113,25,1
_tclip0105.png,1257,488,1
_tclip0106.png,886,673,1
_tclip0107.png,338,213,1
_tclip0108.png,656,188,1
_tclip0109.png,667,533,1
_tclip0110.png,514,208,1
_tclip0111.png,506,227,1
_tclip0112.png,659,161,1
_tclip0113.png,663,565,1
_tclip0114.png,662,530,1
_tclip0115.png,625,258,1
_tclip0116.png,658,567,1
_tclip0117.png,847,612,1
_tclip0118.png,470,519,1
_tclip0119.png,656,557,1
_tclip0120.png,896,557,1
_tclip0121.png,658,560,1
_tclip0122.png,658,561,1
_tclip0123.png,483,197,1
_tclip0124.png,660,558,1
_tclip0125.png,483,197,1
_tclip0126.png,793,279,1
_tclip0127.png,185,145,1
_tclip0128.png,658,480,1
_tclip0129.png,650,365,1
_tclip0130.png,647,67,1
_tclip0131.png,646,47,1
_tclip0132.png,653,95,1
_tclip0133.png,663,227,1
_tclip0134.png,663,226,1
_tclip0135.png,657,77,1
_tclip0136.png,902,135,1
_tclip0137.png,580,126,1
_tclip0138.png,873,481,1
_tclip0139.png,663,226,1
_tclip0140.png,266,310,1
_tclip0141.png,672,608,1
_tclip0142.png,665,168,1
_tclip0143.png,269,496,1
_tclip0144.png,737,495,1
_tclip0145.png,265,296,1
_tclip0146.png,703,495,1
_tclip0147.png,606,800,1
_tclip0148.png,849,418,1
_tern001.png,339,54,1
_tern009.png,457,577,1
_tern010.png,832,489,1
_tern011.png,16,16,1
_tern012.png,16,16,1
_tern013.png,16,16,1
_tern014.png,16,16,1
_tern015.png,16,16,1
_tern016.png,16,16,1
_tern017.png,16,16,1
_tern018.png,1074,522,1
_tern019.png,21,21,1
_tern020.png,22,20,2
_tern021.png,20,20,2
_tern022.png,21,20,1
_tern024.png,404,146,1
_tern025.png,408,62,1
_tern026.png,457,577,1
_tern027.png,25,24,2
_tern028.png,457,577,1
_tern029_zoom60.png,997,236,1
_tern030.png,23,21,1
_tern031.png,19,19,1
_tern032.png,20,21,1
_tern033.png,44,17,1
_tern035.png,457,577,1
_tern036.png,400,87,1
_tern037.png,23,22,1
_tern038.png,21,20,1
_tern039.png,22,20,1
_tern040.png,19,19,1
_tern041.png,20,22,1
_tern042.png,20,18,1
_tern043.png,43,19,1
_tern044.png,29,21,1
_tern045.png,27,19,1
_tern046.png,30,21,1
_tern047_zoom75.png,640,586,1
_tern048.png,457,577,1
_tfclip0001.png,668,701,1
_tfclip0002.png,668,701,1
_tfclip0003.png,668,701,1
_tfclip0006_zoom50.png,584,371,1
_tfclip0007.png,640,697,1
_tfclip0008.png,640,697,1
_todclip0076.png,897,702,1
_todclip0077.png,557,133,1
_todclip0078.png,752,192,1
_todclip0079.png,554,254,1
_todclip0080.png,409,41,1
_todclip0081.png,634,201,1
_todclip0082.png,376,129,1
_todclip0083.png,320,118,1
_todclip0084.png,425,38,1
_todclip0085.png,417,36,1
_todclip0086.png,427,36,1
_todclip0087.png,897,27,1
_todclip0088.png,431,136,1
_todclip0089.png,420,34,1
_todclip0090.png,898,47,1
_todclip0091.png,506,32,1
_todclip0092.png,508,226,1
_todclip0093.png,508,226,1
_todclip0094.png,508,226,1
_todclip0095.png,248,341,1
_todclip0096.png,364,248,2
_todclip0097.png,495,330,1
_todclip0098.png,490,411,1
_todclip0099.png,376,129,1
_todclip0100.png,775,728,1
_todclip0101.png,553,135,1
_todclip0102.png,550,206,1
_todclip0103.png,222,187,1
_todclip0104.png,807,195,1
_todclip0105.png,559,94,1
_todclip0106.png,213,79,1
_todclip0107.png,431,161,1
_todclip0108.png,358,161,1
_todclip0109.png,694,358,1
_todclip0110.png,396,297,1
_todclip0111.png,553,554,1
_todclip0112.png,970,333,1
_todclip0113.png,960,335,1
_todclip0114.png,680,188,1
_todclip0115.png,729,428,1
_todclip0116.png,620,185,1
_todclip0117.png,746,280,1
_todclip0119.png,622,233,1
_todclip0120.png,758,321,1
_todclip0121.png,921,58,1
_todclip0122.png,289,241,1
_todclip0123.png,758,321,1
_todclip0124.png,336,241,1
_todclip0125.png,331,240,1
_todclip0126.png,240,326,1
_todclip0127.png,268,274,1
_todclip0128.png,612,458,1
_todclip0129.png,585,335,1
_todclip0130.png,387,175,1
_txcclip0001.png,604,158,1
_txcclip0002.png,261,253,1
_txcclip0004.png,262,254,1
_txcclip0005.png,504,291,1
_txcclip0006.png,128,144,1
_txcclip0007.png,331,371,1
_txcclip0008.png,173,212,1
_txcclip0009.png,375,188,1
_txcclip0010.png,606,45,1
_txcclip0011.png,594,104,1
_txcclip0012.png,390,249,1
_txcclip0014.png,186,248,1
_txcclip0015.png,606,88,1
_txcclip0016.png,231,170,1
_txcclip0017.png,601,78,1
_txcclip0018.png,225,193,1
_txcclip0019.png,598,47,1
_txcclip0020.png,228,222,1
_txcclip0021.png,200,210,1
_ucrclip0001.png,320,576,1
_ucrclip0002.png,602,115,1
_ucrclip0003.png,606,581,1
_ucrclip0004.png,416,138,1
_ucrclip0005.png,416,138,1
_ucrclip0006.png,570,234,1
_ucrclip0007.png,749,467,1
_ucrclip0008.png,605,432,1
_ucrclip0009.png,598,75,1
_ucrclip0010.png,605,314,1
_ucrclip0011.png,605,314,1
_ucrclip0015.png,628,430,1
_ucrclip0016.png,597,239,1
_ucrclip0017.png,605,333,1
_ucrclip0018.png,598,76,1
_ucrclip0019.png,605,289,1
_ucrclip0020.png,605,334,1
_ucrclip0021.png,590,523,1
_ucrclip0023.png,585,235,1
_ucrclip0024.png,598,330,1
_ucrclip0025.png,598,329,1
_ucrclip0026.png,598,75,1
_ucrclip0027.png,598,329,1
_ucrclip0028.png,598,329,1
_ucrclip0029.png,596,328,1
_ucrclip0030.png,590,523,1
_ucrclip0031.png,578,231,1
_ucrclip0032.png,604,513,1
_ucrclip0033.png,598,346,1
_ucrclip0034.png,598,75,1
_ucrclip0035.png,598,346,1
_ucrclip0036.png,598,257,1
_ucrclip0037.png,595,350,1
_ucrclip0038.png,590,523,1
_ucrclip0041.png,561,223,1
_ucrclip0042.png,611,487,1
_ucrclip0043.png,606,337,1
_ucrclip0044.png,598,76,1
_ucrclip0045.png,591,313,1
_ucrclip0046.png,591,312,1
_ucrclip0047.png,591,312,1
_ucrclip0048.png,596,315,1
_ucrclip0049.png,597,186,1
_ucrclip0050.png,605,341,1
_ucrclip0051.png,520,208,1
_ucrclip0052.png,598,341,1
_ucrclip0053.png,599,77,1
_ucrclip0054.png,599,291,1
_ucrclip0055.png,598,345,1
_ucrclip0056.png,595,344,1
_ucrclip0057.png,590,523,1
_ucrclip0058.png,591,241,1
_ucrclip0059.png,602,582,1
_ucrclip0060.png,598,298,1
_ucrclip0061.png,599,77,1
_ucrclip0062.png,593,138,1
_ucrclip0063.png,598,177,1
_ucrclip0064.png,595,324,1
_ucrclip0065.png,554,219,1
_ucrclip0066.png,600,373,1
_ucrclip0067.png,218,29,1
_ucrclip0068.png,88,29,1
_ucrclip0069.png,24,23,1
_ucrclip0070.png,345,258,1
_ucrclip0071.png,392,206,1
_ucrclip0072.png,24,23,1
_ucrclip0073.png,319,364,1
_ucrclip0074.png,392,346,1
_ucrclip0075.png,22,22,1
_ucrclip0076.png,22,23,1
_ucrclip0077.png,606,284,1
_ucrclip0078.png,35,29,1
_ucrclip0079.png,606,223,1
_ucrclip0200.png,606,397,1
_ucrclip0201.png,606,275,1
_ucrclip0202.png,220,165,1
_uiclip0001_zoom60.png,1072,613,1
_uiclip0002.png,94,54,1
_uiclip0003.png,91,59,1
_uiclip0004.png,89,56,1
_uiclip0005.png,90,60,1
_uiclip0006.png,90,54,1
_uiclip0007.png,89,59,1
_uiclip0008.png,82,55,1
_uiclip0009.png,82,55,1
_uiclip0010.png,90,57,1
_uiclip0011.png,90,55,1
_uiclip0012.png,89,58,1
_uiclip0013.png,79,53,1
_uiclip0014.png,91,57,1
_uiclip0015.png,90,59,1
_uiclip0016.png,90,59,1
_uiclip0017.png,89,59,1
_uiclip0018.png,90,58,1
_uiclip0019.png,93,54,1
_uiclip0020.png,361,466,1
_uiclip0021.png,143,59,1
_uiclip0022.png,99,54,1
_uiclip0023.png,220,57,1
_uiclip0024.png,90,58,1
_uiclip0025.png,232,58,1
_uiclip0026.png,189,57,1
_uiclip0027.png,106,57,1
_uiclip0028.png,320,205,1
_uiclip0029.png,289,50,1
_uiclip0030.png,339,293,1
_uiclip0031.png,44,56,1
_uiclip0032.png,76,54,1
_upclip0002.png,442,355,1
_upclip0005.png,750,516,1
_upclip0012.png,750,494,1
_upclip0014.png,750,494,1
_upclip0016.png,750,494,1
_upclip0017.png,750,494,1
_upclip0018.png,687,350,1
_upclip0019.png,687,350,1
_upclip0021.png,570,245,1
_upclip0022.png,750,494,1
_upclip0023.png,750,494,1
_upclip0024.png,750,494,1
_upclip0025.png,750,494,1
_upclip0026.png,570,223,1
_upclip0027.png,889,606,1
_upclip0028.png,889,606,1
_upclip0029.png,666,391,1
_upclip0030.png,666,391,1
_upclip0031.png,764,438,1
_upclip0032.png,851,417,1
_upclip0033.png,666,454,1
_upclip0034.png,711,495,1
_upclip0035.png,948,521,1
_upclip0036.png,1096,881,1
_upclip0038.png,981,468,1
_upclip0039.png,637,320,1
_upclip0040.png,487,184,1
_upclip0041.png,494,171,1
_upclip0042.png,490,171,1
_upclip0043.png,496,171,1
_upclip0044.png,322,171,1
_upclip0045.png,938,320,1
_upclip0046.png,820,484,1
_upclip0048.png,848,486,1
_upclip0049.png,1238,486,1
_upclip0050.png,802,486,1
_upclip0051.png,803,487,1
_upclip0052.png,805,488,1
_upclip0053.png,800,488,1
_upclip0054.png,801,488,1
_upclip0055.png,814,488,1
_upclip0056.png,803,559,1
_upclip0057.png,1301,561,1
_upclip0058.png,1055,550,1
_upclip0059.png,1052,588,1
_upclip0060.png,362,570,1
_upclip0061.png,813,487,1
_upclip0062.png,750,516,1
_upclip0063.png,750,570,1
_upclip0064.png,750,494,1
_upclip0065.png,750,494,1
_upclip0066.png,750,494,1
_upclip0067.png,800,484,1
_upclip0068.png,813,485,1
_upclip0069.png,889,692,1
_upclip0070.png,656,405,1
_upclip0071.png,656,405,1
_upclip0072.png,656,405,1
_upclip0073.png,656,405,1
_upclip0074.png,698,228,1
_upclip0075.png,752,341,1
_upclip0076.png,756,672,1
_upclip0077_zoom75.png,765,658,1
_upclip0078.png,454,217,2
_upclip0079.png,382,100,2
_upclip0080.png,366,223,1
_upclip0081_zoom75.png,664,262,1
_upclip0082_zoom75.png,921,337,1
_upclip0083_zoom75.png,836,494,1
_upclip0084_zoom75.png,602,819,1
_upclip0085_zoom75.png,596,686,1
_upclip0086_zoom75.png,765,800,1
_upclip0087.png,694,100,1
_upclip0088.png,486,248,1
_upclip0089.png,298,159,1
_upclip0090.png,750,164,1
_upclip0091.png,700,381,1
_upclip0092.png,224,143,1
_upclip0093.png,224,143,1
_wdmclip0001.png,339,234,1
_wdmclip0002.png,1032,827,1
_wdmclip0003.png,928,726,1
_wdmclip0004.png,929,728,1
_wdmclip0005.png,927,727,1
_wdmclip0006.png,928,726,1
_wdmclip0007.png,914,727,1
_wdmclip0008.png,927,728,1
_wdmclip0009.png,1238,796,1
_wdmclip0010.png,344,679,2
_wdmclip0011.png,338,234,1
_wdmclip0012.png,791,738,1
_wdmclip0013.png,1046,583,1
_wdmclip0014.png,1119,718,1
_wdmclip0015.png,537,584,1
_wdmclip0016.png,1166,1004,1
_wdmclip0017.png,1100,846,1
_wdmclip0018.png,143,406,1
_wdmclip0019_zoom71.png,1060,378,1
_wdmclip0020.png,266,468,1
_wdmclip0021.png,356,262,1
_wdmclip0022.png,163,78,1
_wdmclip0023.png,355,299,1
_wdmclip0024.png,465,245,1
_wdmclip0025.png,828,264,1
_wdmclip0026.png,395,45,1
_wdmclip0027.png,537,583,1
_wdmclip0028.png,927,726,1
_wdmclip0029.png,347,440,1
_wmclip0001.png,1160,539,2
_wmclip0002.png,552,415,2
_wmclip0003.png,769,716,2
_wmclip0005.png,694,454,1
_wmclip0007.png,408,309,1
_wmclip0008.png,349,226,1
_wmclip0011.png,946,424,1
_wmclip0016.png,585,491,1
_wmclip0018.png,1169,564,1
_wmclip0019.png,694,491,1
_wmclip0021.png,511,89,1
_wmclip0022.png,1095,567,1
_wmclip0023.png,880,599,1
_wmclip0024.png,880,567,1
_wmclip0025.png,880,567,1
_wmclip0026.png,850,259,1
_wmclip0028.png,880,567,1
_wmclip0029.png,644,575,1
_wmclip0030.png,880,567,1
_wmclip0033.png,1051,392,1
_wmclip0041.png,765,423,1
_wmclip0044.png,690,453,1
_wmclip0045.png,724,627,1
_wmclip0046.png,613,595,1
_wmclip0049.png,738,427,1
_wmclip0050.png,693,547,1
_wmclip0051.png,1042,485,1
_wmclip0052.png,601,439,1
_wmclip0053.png,851,485,1
_wmclip0054_zoom50.png,624,350,1
_wmclip0056.png,29,31,1
_wmclip0057.png,29,31,1
_wmclip0058.png,29,31,1
_wmclip0059.png,29,31,1
_wmclip0060.png,29,31,1
_wmclip0061.png,29,31,1
_wmclip0062.png,29,31,1
_wmclip0063.png,29,31,1
_wmclip0064.png,29,31,1
_wmclip0065.png,29,31,1
_wmclip0066.png,29,31,1
_wmclip0067.png,29,31,1
_wmclip0068.png,29,31,1
_wmclip0069.png,29,31,1
_wmclip0070.png,29,31,1
_wmclip0071.png,29,31,1
_wmclip0072.png,29,31,1
_wmclip0073.png,653,212,1
_wmclip0074.png,245,568,1
_wmclip0075.png,254,304,1
_wmclip0076.png,831,118,1
_wmclip0077.png,652,212,1
_wmclip0078.png,1061,485,1
_wmclip0079.png,1073,502,1
_wmclip0080.png,306,443,1
_wmclip0081.png,880,599,1
_wmclip0082.png,350,362,1
_ztclip0028.png,926,451,2
_ztclip0029.png,956,471,1
_ztclip0033.png,950,839,2
_ztclip0034.png,1233,445,1
_ztclip0035.png,1530,427,1
_ztclip0037.png,996,566,1
_ztclip0038.png,643,308,1
_ztclip0039.png,1256,427,1
_ztclip0041.png,1258,427,1
_ztclip0044.png,1253,427,1
_ztclip0045.png,658,427,1
_ztclip0046.png,568,415,1
_ztclip0047.png,1300,427,1
_ztclip0048.png,1309,427,1
_ztclip0049.png,263,117,1
_ztclip0052.png,1267,483,1
_ztclip0053.png,1021,839,1
_ztclip0054.png,772,367,1
_ztclip0055.png,1003,599,1
_ztclip0056.png,914,668,1
_ztclip0057.png,687,317,1
_ztclip0058.png,637,312,1
_ztclip0059.png,411,286,2
_ztclip0064.png,375,620,2
_ztclip0065.png,926,521,1
_ztclip0066.png,742,378,1
_ztclip0066a.png,730,418,1
_ztclip0067.png,1002,435,1
_ztclip0068.png,28,19,2
_ztclip0069.png,895,427,2
_ztclip0070.png,1155,486,1
_ztclip0072.png,658,427,1
_ztclip0073.png,566,367,1
_ztclip0074.png,651,432,1
_ztclip0075.png,753,239,1
_ztclip0076_zoom50.png,590,423,1
_ztclip0080.png,510,302,1
_ztclip0081.png,510,302,1
_ztclip0082.png,566,403,1
_ztclip0083.png,676,173,1
_ztclip0084.png,682,520,1
_ztclip0085.png,911,547,2
_ztclip0086.png,857,493,1
